type_bin	size_bin	wpi_country_from	wpi_country_to	GroupCount	mean_sog	mean_voyage_time	total_co2_million_tonnes	domestic_fl	trade_type	sids_fl	ldc_fl	year
1	2	'Latvia'	'Netherlands'	2	11.48183124	3.833333333	0.000609287	0	4	1	0	2012
4	3	'Malta'	'Spain'	2	12.73020146	3.375	0.000609195	0	1	1	0	2012
1	3	'Trinidad and Tobago'	'Colombia'	4	10.64399742	3.625	0.000609131	0	1	1	1	2012
4	2	'Morocco'	'Liberia'	1	12.32477603	7.416666667	0.000609092	0	3	0	0	2012
1	2	'Guatemala'	'Costa Rica'	5	11.04346425	2.308333333	0.000609091	0	2	1	0	2012
7	4	'Colombia'	'Aruba'	5	8.449074696	2.666666667	0.000609081	0	3	0	1	2012
7	3	'Germany'	'Belgium'	6	10.22572454	1.611111111	0.000608899	0	4	0	0	2012
1	1	'Latvia'	'Finland'	16	10.58451773	1.486979167	0.000608689	0	2	1	0	2012
1	2	'Netherlands Antilles'	'Colombia'	2	13.33922553	3.3125	0.000608687	0	1	1	0	2012
1	5	'Oman'	'United Arab Emirates'	15	7.05772425	0.686111111	0.000608583	0	3	1	1	2012
7	4	'Belgium'	'Lithuania'	2	13.03727168	3.291666667	0.000608036	0	3	0	0	2012
7	2	'United Kingdom'	'Netherlands'	4	9.392301111	4.697916667	0.000607886	0	3	0	1	2012
1	1	'Cuba'	'Haiti'	10	5.908965792	5.65	0.000607821	0	3	0	0	2012
4	1	'United States Virgin Islands'	'France'	17	7.963371421	1.610294118	0.000607501	0	3	0	1	2012
1	2	'Gabon'	'Nigeria'	5	6.739392617	3.975	0.000607498	0	1	0	0	2012
7	4	'Greece'	'Slovenia'	2	12.43732857	2.9375	0.000607358	0	3	0	1	2012
1	1	'Tunisia'	'Italy'	8	8.581424153	3.119791667	0.000607031	0	4	1	1	2012
1	3	'Republic of Congo'	'Mozambique'	1	10.93997209	11.91666667	0.000606853	0	1	0	0	2012
7	6	'The Bahamas'	'Aruba'	1	5.952851002	8.208333333	0.0006066	0	2	0	1	2012
7	3	'France'	'Germany'	3	11.2383427	2.819444444	0.000606572	0	1	1	1	2012
4	3	'Croatia'	'Italy'	3	14.27052456	1.736111111	0.000606495	0	3	0	0	2012
1	3	'Poland'	'Latvia'	8	10.24030937	1.505208333	0.000606447	0	4	1	0	2012
7	4	'Solomon Islands'	'American Samoa'	2	10.43543897	6.9375	0.000606304	0	2	1	1	2012
1	1	'Poland'	'France'	2	8.880737766	15.41666667	0.000606223	0	4	0	1	2012
1	3	'Iran'	'Jordan'	1	12.32793533	9.833333333	0.000606195	0	2	1	1	2012
7	4	'Netherlands'	'Mauritania'	2	11.99248401	7.645833333	0.000606066	0	3	0	0	2012
4	1	'Bulgaria'	'Turkey'	13	12.14501228	0.849358974	0.000606055	0	1	1	0	2012
1	2	'Bangladesh'	'Madagascar'	1	10.21229263	15.5	0.000606027	0	3	1	1	2012
1	3	'Panama'	'Nicaragua'	3	11.27146915	3.791666667	0.00060596	0	3	0	1	2012
1	3	'Equatorial Guinea'	'Nigeria'	11	8.200972271	1.034090909	0.000605941	0	3	1	0	2012
1	2	'Eritrea'	'India'	1	4.417929192	26.66666667	0.000605889	0	4	1	1	2012
1	1	'Dominican Republic'	'Dominica'	5	9.928762506	3.658333333	0.000605779	0	2	1	1	2012
1	2	'Liberia'	'South Africa'	1	11.89240018	14.375	0.000605637	0	2	0	0	2012
1	3	'Djibouti'	'Jordan'	2	11.92531274	4.416666667	0.000605635	0	1	0	0	2012
1	2	'Bulgaria'	'Egypt'	2	9.866296509	6.229166667	0.000605575	0	4	0	0	2012
7	6	'Oman'	'Sri Lanka'	1	10.95859384	5.375	0.000605475	0	2	1	0	2012
7	4	'Brazil'	'Netherlands Antilles'	1	11.30506592	6.75	0.000605404	0	4	0	1	2012
7	5	'Venezuela'	'Italy'	2	8.183512744	3.375	0.000605369	0	3	0	1	2012
7	4	'Germany'	'Finland'	2	12.2324373	3.770833333	0.000605204	0	1	0	0	2012
1	2	'Sri Lanka'	'Djibouti'	1	11.87551779	9.125	0.000604992	0	4	0	1	2012
1	2	'Italy'	'Lebanon'	1	11.58011187	9.583333333	0.000604986	0	1	0	0	2012
1	6	'Papua New Guinea'	'Australia'	3	10.38384338	5.958333333	0.000604654	0	3	1	0	2012
1	2	'Kuwait'	'Iran'	7	2.817114313	4.291666667	0.000604414	0	4	0	0	2012
7	4	'Russia'	'Israel'	1	12.29506623	5.416666667	0.00060438	0	4	0	0	2012
1	2	'Cape Verde'	'Uruguay'	1	11.1403265	13.04166667	0.000604358	0	2	0	0	2012
1	2	'Cameroon'	'Senegal'	2	11.69226869	7.104166667	0.000604268	0	2	1	1	2012
7	6	'Jordan'	'Turkey'	1	11.55644251	8.125	0.000603897	0	3	1	1	2012
7	2	'Marshall Islands'	'Nauru'	2	5.679878129	27.5	0.000603778	0	1	0	0	2012
4	5	'South Korea'	'South Korea'	4	2.459738624	4.6875	0.000603711	1	4	0	1	2012
7	5	'Cuba'	'Aruba'	1	6.197307895	8.416666667	0.000603614	0	1	1	1	2012
7	6	'Aruba'	'Netherlands'	3	8.582760411	2.666666667	0.000603369	0	1	1	1	2012
4	2	'Ecuador'	'El Salvador'	1	15.77851372	5.208333333	0.000603291	0	1	1	0	2012
1	3	'Syria'	'Israel'	2	7.009169541	7.479166667	0.000603286	0	2	0	0	2012
1	2	'Angola'	'Senegal'	1	12.267829	8.541666667	0.000603138	0	3	0	1	2012
7	2	'United States of America'	'Russia'	1	10.29624599	16.875	0.000602662	0	3	0	0	2012
7	5	'Israel'	'Egypt'	17	1.693789251	0.683823529	0.000602254	0	1	1	0	2012
1	1	'Gambia'	'Turkey'	1	10.38240976	22.125	0.000601729	0	4	1	1	2012
1	1	'Colombia'	'Aruba'	11	8.364130174	2.113636364	0.000601681	0	4	1	1	2012
4	2	'Iraq'	'Kuwait'	2	7.946747226	6.520833333	0.000601649	0	3	1	0	2012
7	8	'Pakistan'	'Saudi Arabia'	2	12.38432489	1.708333333	0.000601544	0	3	1	0	2012
1	1	'Canada'	'Guyana'	4	11.14470117	10.05208333	0.000601443	0	2	1	1	2012
7	3	'Trinidad and Tobago'	'Jamaica'	1	7.883505316	17.58333333	0.000601366	0	4	1	1	2012
1	2	'Ivory Coast'	'Nigeria'	4	6.526174072	8.854166667	0.000600858	0	2	0	0	2012
7	6	'Peru'	'Ecuador'	3	9.748064271	2.722222222	0.000600698	0	3	1	0	2012
4	6	'Denmark'	'Germany'	2	14.00373034	0.979166667	0.000600563	0	1	0	0	2012
1	1	'Dominican Republic'	'Cuba'	2	11.32891659	13.85416667	0.000600426	0	4	1	1	2012
4	2	'Sint Maarten'	'French Guiana'	1	13.17774106	4.833333333	0.000600421	0	4	1	0	2012
4	1	'United States Virgin Islands'	'Guadeloupe'	24	8.829444724	1.104166667	0.000600358	0	4	0	0	2012
1	1	'Uruguay'	'Argentina'	23	7.72945922	1.40942029	0.0005999	0	3	0	1	2012
1	1	'South Korea'	'Taiwan'	2	10.38571791	9.625	0.000599834	0	2	1	1	2012
4	5	'Dominican Republic'	'Dominican Republic'	16	4.012228807	0.830729167	0.000599819	1	2	1	1	2012
7	5	'Singapore'	'Australia'	2	12.08681776	9.020833333	0.000599749	0	1	0	0	2012
1	2	'China'	'Nauru'	1	10.3662916	13.75	0.000599696	0	3	0	0	2012
4	1	'Japan'	'Papua New Guinea'	3	11.83548015	10.25	0.000599656	0	2	0	0	2012
7	6	'Gabon'	'Nigeria'	5	7.504169564	5.25	0.00059951	0	3	1	1	2012
4	6	'Canary Islands'	'Portugal'	1	16.02515888	2.291666667	0.000599483	0	3	1	1	2012
1	1	'Taiwan'	'Vietnam'	4	9.223503356	5.583333333	0.000599377	0	4	1	0	2012
4	1	'Estonia'	'Lithuania'	12	12.93959139	1.024305556	0.000599291	0	1	0	1	2012
7	4	'Denmark'	'Spain'	2	12.65799974	3.0625	0.000599227	0	3	0	1	2012
1	4	'Russia'	'Finland'	7	8.674396561	1.392857143	0.000599161	0	3	1	0	2012
4	4	'United Arab Emirates'	'Qatar'	2	15.08622964	1.416666667	0.000598756	0	4	1	0	2012
4	1	'United Kingdom'	'Greece'	1	15.10702644	7.625	0.000598549	0	1	0	0	2012
4	3	'Ghana'	'Gabon'	9	5.457420079	1.060185185	0.00059826	0	1	0	1	2012
1	1	'Libya'	'Egypt'	4	8.767740183	6.65625	0.000598241	0	3	0	1	2012
1	2	'Oman'	'Iran'	2	12.45716577	7.666666667	0.000598034	0	2	1	1	2012
1	4	'China'	'Christmas Island'	1	11.59938306	7.833333333	0.000597985	0	1	0	0	2012
1	3	'Colombia'	'Jamaica'	5	11.74788422	8.783333333	0.000597819	0	4	1	0	2012
7	4	'Antigua and Barbuda'	'Venezuela'	1	9.503282656	9.583333333	0.000597608	0	3	1	0	2012
1	2	'Tunisia'	'Libya'	4	9.402202634	4.958333333	0.000597534	0	1	0	1	2012
7	3	'Australia'	'Singapore'	2	9.926356895	7.958333333	0.00059714	0	4	0	0	2012
1	2	'Georgia'	'Bulgaria'	2	5.147345033	7.604166667	0.000597049	0	1	0	1	2012
7	7	'Pakistan'	'Saudi Arabia'	3	11.35415793	1.75	0.000597039	0	3	0	0	2012
1	3	'Venezuela'	'Honduras'	2	11.74595365	4.75	0.000596823	0	4	0	0	2012
7	4	'Samoa'	'Fiji'	2	10.85720772	3.520833333	0.000596694	0	3	0	0	2012
4	4	'Turkey'	'Romania'	8	10.638869	0.880208333	0.00059635	0	4	1	1	2012
4	2	'Hong Kong S.A.R.'	'Lebanon'	3	15.70859612	1.347222222	0.000596324	0	4	0	1	2012
7	6	'Norway'	'Denmark'	3	8.371480657	2.347222222	0.000596125	0	1	0	1	2012
4	4	'Germany'	'China'	2	14.97625759	1.645833333	0.000596066	0	1	0	0	2012
4	3	'Nigeria'	'Trinidad and Tobago'	2	12.62143101	3.041666667	0.00059599	0	2	1	0	2012
4	3	'French Guiana'	'Colombia'	1	14.71604928	4.041666667	0.000595916	0	1	1	0	2012
1	4	'Angola'	'Brazil'	1	10.48012843	14.41666667	0.00059549	0	1	0	0	2012
7	6	'Hong Kong S.A.R.'	'India'	1	9.106092304	15.29166667	0.000595239	0	3	0	0	2012
7	4	'Germany'	'Latvia'	3	12.83009376	2.055555556	0.000595127	0	2	1	0	2012
7	1	'Hong Kong S.A.R.'	'Hong Kong S.A.R.'	46	2.395036371	0.990942029	0.000595026	1	3	0	1	2012
7	4	'Antigua and Barbuda'	'Netherlands Antilles'	2	10.729413	4.3125	0.000594967	0	3	0	0	2012
7	4	'Kenya'	'Pakistan'	1	10.92335405	9	0.000594617	0	4	0	0	2012
1	4	'Iraq'	'Iran'	2	7.239752983	5.833333333	0.000594429	0	4	0	0	2012
7	2	'Sweden'	'Germany'	3	11.53496491	4.458333333	0.00059439	0	3	0	0	2012
7	4	'Venezuela'	'United States Virgin Islands'	2	4.454731669	5.083333333	0.000594276	0	4	0	0	2012
4	3	'Mozambique'	'Reunion'	1	11.94777995	5.541666667	0.000594238	0	1	0	0	2012
4	1	'United States of America'	'Cuba'	8	14.33490399	1.0625	0.00059417	0	3	1	0	2012
1	1	'French Polynesia'	'Panama'	1	9.869721292	18.70833333	0.000593437	0	4	1	1	2012
1	1	'Portugal'	'Greece'	1	7.078730245	38.5	0.000593406	0	3	1	0	2012
1	2	'Bulgaria'	'Azores'	1	10.27797822	12.75	0.00059333	0	2	0	0	2012
4	1	'Fiji'	'Tuvalu'	5	12.8926204	2.483333333	0.000593319	0	3	0	1	2012
7	1	'United Arab Emirates'	'Pakistan'	57	2.143480942	1.099415205	0.000593082	0	4	1	1	2012
7	6	'Sri Lanka'	'Pakistan'	1	11.34657931	5.958333333	0.000592853	0	2	1	0	2012
4	2	"'Bonaire, Sint Eustatius, and Saba'"	'United States of America'	1	13.70083081	5.291666667	0.00059236	0	4	0	1	2012
4	4	'Mozambique'	'Mauritius'	1	12.64550276	5.083333333	0.00059229	0	1	1	0	2012
1	4	'Sudan'	'Pakistan'	1	9.206856623	12.875	0.00059215	0	4	1	1	2012
1	3	'India'	'Israel'	1	12.05772555	9.541666667	0.000592149	0	2	1	1	2012
4	5	'Panama'	'United States Virgin Islands'	1	18.30664765	2.458333333	0.00059192	0	1	1	0	2012
1	2	'United Arab Emirates'	'Oman'	10	7.61087753	1.495833333	0.000591491	0	2	0	0	2012
7	7	'Panama'	'Netherlands Antilles'	3	8.260544994	4.388888889	0.000591267	0	1	1	0	2012
1	3	'Malta'	'Gibraltar'	2	12.12452992	3.604166667	0.000591145	0	4	0	1	2012
1	2	'Vietnam'	'Federated States of Micronesia'	1	10.07524588	11.79166667	0.000591089	0	3	1	1	2012
4	1	'Belize'	'Honduras'	16	7.838061733	1.0390625	0.00059103	0	1	0	1	2012
1	3	'Indonesia'	'New Caledonia'	1	12.20231314	8.875	0.000590752	0	4	0	0	2012
4	3	'Cuba'	'United States of America'	1	5.995989621	9.625	0.000590373	0	3	1	1	2012
1	3	'Iceland'	'Spain'	1	11.31060719	9.416666667	0.000590354	0	3	0	1	2012
1	2	'Sri Lanka'	'Oman'	2	9.100646212	9.125	0.000590027	0	2	0	0	2012
4	4	'France'	'Morocco'	1	14.74239911	3.666666667	0.00058999	0	1	0	0	2012
4	3	'Togo'	'Senegal'	1	14.66780251	4.458333333	0.000589511	0	3	1	0	2012
1	5	'Taiwan'	'Papua New Guinea'	1	9.547414229	8	0.000589504	0	2	1	0	2012
4	2	'Benin'	'Nigeria'	21	4.510586341	0.746031746	0.0005894	0	2	0	0	2012
7	1	'United Arab Emirates'	'Bahrain'	4	6.46577342	10.3125	0.000589384	0	1	1	1	2012
1	2	'Malta'	'Syria'	2	11.38358322	4.708333333	0.000589144	0	2	0	1	2012
4	1	'Angola'	'South Africa'	2	11.75579771	6.9375	0.000588896	0	3	1	0	2012
4	4	'Ghana'	'Senegal'	1	16.5084488	3.708333333	0.000588472	0	3	0	0	2012
7	7	'Bermuda'	'United States of America'	1	7.564838906	4.791666667	0.000588425	0	4	0	1	2012
4	2	'Senegal'	'Guinea'	4	13.20087932	1.520833333	0.000588391	0	4	0	0	2012
4	4	'Jordan'	'Eritrea'	2	13.91051003	2.166666667	0.000588342	0	1	1	0	2012
1	3	'Germany'	'Denmark'	4	12.9740881	2.3125	0.000588334	0	2	0	1	2012
1	2	'Nigeria'	'Gabon'	9	9.608641701	2.189814815	0.000588126	0	1	0	0	2012
1	3	'Portugal'	'France'	1	8.255863511	11.5	0.000588104	0	2	0	1	2012
4	1	'Guadeloupe'	'United States Virgin Islands'	27	11.67756373	0.779320988	0.000587824	0	4	1	1	2012
1	4	'Poland'	'Canada'	1	10.41724449	11.04166667	0.000587758	0	4	1	0	2012
1	2	'Malaysia'	'Oman'	1	10.33779466	13.625	0.000587662	0	4	1	0	2012
1	1	'Morocco'	'Morocco'	11	5.84362158	2.583333333	0.000587545	1	2	1	0	2012
1	4	'Germany'	'Lithuania'	3	11.57488667	2.958333333	0.000587526	0	1	1	1	2012
4	2	'Angola'	'Cameroon'	2	14.7096548	2.458333333	0.000587411	0	2	1	1	2012
1	1	'Malta'	'Morocco'	2	10.62179254	10.20833333	0.000587389	0	4	1	1	2012
4	1	'Hong Kong S.A.R.'	'Cambodia'	2	12.32959081	4.291666667	0.000587218	0	2	1	0	2012
1	2	'Netherlands'	'Greece'	2	9.798003112	7	0.000587192	0	4	0	0	2012
1	2	'Ecuador'	'Colombia'	6	11.45610563	1.854166667	0.000587123	0	1	1	0	2012
1	4	'Trinidad and Tobago'	'Trinidad and Tobago'	16	5.414870784	0.791666667	0.00058712	1	1	0	1	2012
1	1	'Brazil'	'Puerto Rico'	1	9.292762299	14.91666667	0.000587086	0	3	1	0	2012
4	2	'Sweden'	'Iceland'	1	17.04980392	3.625	0.000586797	0	4	1	0	2012
1	2	'Sri Lanka'	'Mozambique'	2	11.21290257	13.02083333	0.00058669	0	1	0	0	2012
1	2	'Trinidad and Tobago'	'Costa Rica'	2	12.3854497	4.395833333	0.000586596	0	3	1	1	2012
7	5	'The Bahamas'	'Aruba'	2	11.47678031	4.125	0.000586579	0	1	0	0	2012
7	2	'Malaysia'	'Iran'	1	10.25952908	14.91666667	0.000586555	0	2	0	1	2012
1	1	'Mauritius'	'Singapore'	1	10.14157234	16.41666667	0.000586498	0	2	0	1	2012
1	3	'Senegal'	'Gibraltar'	3	10.35017213	6.708333333	0.00058645	0	2	0	0	2012
7	8	'Cameroon'	'Angola'	1	8.495021275	3.958333333	0.000586243	0	2	1	1	2012
7	4	'Liberia'	'Brazil'	1	12.92252581	5.958333333	0.00058619	0	1	1	1	2012
7	2	'Libya'	'Libya'	8	8.665351977	2.5	0.000586161	1	2	0	0	2012
4	1	'United States Virgin Islands'	'Puerto Rico'	24	8.848132167	1.088541667	0.00058576	0	3	0	0	2012
7	4	'Spain'	'Ivory Coast'	1	12.30090812	6.666666667	0.000585745	0	4	0	0	2012
4	1	'Gibraltar'	'Italy'	4	13.01108142	2.75	0.000585738	0	4	0	1	2012
4	2	'Lithuania'	'Belgium'	1	17.05684791	3.375	0.000585697	0	4	1	1	2012
4	1	'Oman'	'India'	2	7.904966528	6.4375	0.000585627	0	2	1	0	2012
7	6	'Sri Lanka'	'Sri Lanka'	3	3.387820076	3.319444444	0.000585413	1	2	1	1	2012
1	3	'Finland'	'Russia'	5	6.713020394	2.333333333	0.000585334	0	4	1	1	2012
7	4	'Oman'	'United Republic of Tanzania'	1	10.45233032	9.291666667	0.000585117	0	3	0	0	2012
1	4	'Germany'	'Estonia'	2	10.66462092	4.458333333	0.000585082	0	3	0	0	2012
1	3	'Pakistan'	'Yemen'	1	12.83566641	6.166666667	0.000584489	0	2	0	1	2012
1	3	'Greece'	'Tunisia'	3	13.1348448	2.361111111	0.000584487	0	2	1	0	2012
7	7	'Netherlands'	'Latvia'	1	9.231089744	6.583333333	0.000584455	0	1	1	0	2012
7	3	'United Arab Emirates'	'Iran'	10	7.10725564	1.670833333	0.000584335	0	3	1	0	2012
4	1	'Mexico'	'Mexico'	12	8.449677532	1.40625	0.000584238	1	2	1	0	2012
4	3	'Liberia'	'Canary Islands'	1	15.43688596	4.083333333	0.000584204	0	1	1	0	2012
4	5	'Egypt'	'Sudan'	1	17.14952623	2.041666667	0.000583972	0	4	0	1	2012
1	5	'Israel'	'Greece'	2	5.349275434	4.666666667	0.000583881	0	1	1	1	2012
7	5	'Trinidad and Tobago'	'Venezuela'	3	6.788893445	2.458333333	0.000583856	0	4	1	0	2012
1	2	'Singapore'	'Myanmar'	8	11.78042468	4.901041667	0.000583645	0	1	0	1	2012
7	3	'Denmark'	'Canada'	1	11.525409	9.25	0.000583562	0	2	0	0	2012
7	1	'Poland'	'Poland'	43	7.735550096	1.286821705	0.000583469	1	4	0	0	2012
4	4	'Spain'	'Senegal'	2	13.10714309	4.020833333	0.000583191	0	2	1	0	2012
1	3	'Germany'	'Morocco'	1	13.8498545	6.25	0.00058294	0	4	0	0	2012
7	3	'Israel'	'Spain'	1	11.12037652	12.625	0.000582649	0	1	1	1	2012
1	5	'Madagascar'	'United Arab Emirates'	1	12.17665328	12.33333333	0.000582633	0	3	1	1	2012
7	6	'Finland'	'Poland'	1	11.7259452	4.291666667	0.000582603	0	3	0	0	2012
4	1	'India'	'Myanmar'	6	9.584918581	6.194444444	0.000582546	0	1	1	0	2012
1	2	'Kuwait'	'Kuwait'	18	2.998259717	2.62962963	0.000582517	1	4	1	1	2012
1	3	'Poland'	'Germany'	2	13.6284546	3.458333333	0.000582255	0	1	0	0	2012
7	6	'Philippines'	'Japan'	1	10.64481803	4.416666667	0.000581896	0	4	1	0	2012
1	2	'Italy'	'Romania'	2	9.912480488	5.75	0.000581743	0	4	0	1	2012
1	3	'Canada'	'Spain'	1	10.83042652	12.08333333	0.000581707	0	1	1	1	2012
7	5	'India'	'Maldives'	1	13.23127355	4.166666667	0.000581484	0	2	0	1	2012
7	7	'Italy'	'Croatia'	4	9.438816269	1.427083333	0.000581475	0	1	1	0	2012
7	4	'Netherlands Antilles'	'Antigua and Barbuda'	3	12.18530888	2.75	0.000581438	0	1	1	1	2012
1	1	'Singapore'	'Thailand'	7	6.003353207	6.357142857	0.000581438	0	4	1	0	2012
7	5	'Colombia'	'Venezuela'	3	10.38140475	2.583333333	0.000581403	0	4	1	0	2012
7	2	'Sint Maarten'	'Guadeloupe'	1	6.93703419	19.45833333	0.000581397	0	3	1	1	2012
4	4	'Sierra Leone'	'Canary Islands'	1	13.29840403	4.666666667	0.000581349	0	4	1	0	2012
7	4	'Tunisia'	'Algeria'	2	11.2253595	4.666666667	0.000581332	0	2	1	1	2012
4	4	'Senegal'	'Ivory Coast'	2	15.76637308	3.6875	0.000581237	0	1	1	1	2012
7	7	'Oman'	'India'	1	10.86078946	4.125	0.000581089	0	2	1	1	2012
1	1	'Denmark'	'Spain'	2	10.0837196	11.375	0.000580933	0	4	1	0	2012
1	2	'Denmark'	'Tunisia'	1	11.08864986	11.45833333	0.000580857	0	4	0	1	2012
1	3	'France'	'Norway'	2	9.978734949	6.791666667	0.000580854	0	3	1	1	2012
7	7	'Jamaica'	'Curaçao'	1	6.317190829	5.791666667	0.000580805	0	2	1	1	2012
7	3	'United Kingdom'	'Belgium'	10	10.58746464	1.616666667	0.000580477	0	2	1	0	2012
7	4	'Senegal'	'Ghana'	2	12.78547284	4.604166667	0.000580313	0	3	0	1	2012
1	4	'China'	'Cocos Islands'	1	11.0176303	9.583333333	0.000579957	0	4	0	0	2012
1	3	'Spain'	'Suriname'	1	12.66311206	8.541666667	0.000579898	0	1	0	0	2012
7	7	'Germany'	'Algeria'	1	11.51947486	3.791666667	0.000579803	0	2	1	1	2012
1	2	'Belgium'	'Algeria'	1	12.27004801	9.25	0.000579622	0	2	1	1	2012
1	2	'Somalia'	'India'	2	6.916392195	9.520833333	0.000579603	0	4	0	1	2012
4	3	'Croatia'	'Spain'	1	16.45555838	3.708333333	0.000579598	0	1	1	1	2012
7	4	'Sudan'	'Qatar'	1	13.17502579	7.458333333	0.000579449	0	2	1	1	2012
4	3	'Mauritania'	'Morocco'	1	14.0272467	4.875	0.000579419	0	2	0	0	2012
1	2	'Mexico'	'Jamaica'	3	10.29462647	5.291666667	0.000579082	0	2	0	1	2012
7	6	'Belgium'	'Morocco'	1	8.316360929	6.458333333	0.000578999	0	4	1	0	2012
1	1	'Turkey'	'Malta'	3	11.08025427	4.763888889	0.000578991	0	1	0	0	2012
1	6	'Italy'	'Gibraltar'	1	11.15595407	4.083333333	0.000578943	0	1	0	1	2012
7	4	'Cayman Islands'	'United States of America'	1	4.652792623	10.20833333	0.000578905	0	4	1	0	2012
7	3	'Spain'	'Netherlands'	3	11.91735679	3.583333333	0.000578749	0	4	1	1	2012
7	6	'Turkey'	'Tunisia'	1	8.9076063	6.416666667	0.000578595	0	4	0	0	2012
1	2	'Guinea'	'Belgium'	1	12.03831582	12.5	0.000578375	0	1	1	0	2012
4	1	'Puerto Rico'	'Dominican Republic'	10	10.45257883	1.5125	0.000578314	0	1	1	1	2012
4	1	'Costa Rica'	'Costa Rica'	2	7.522076955	4.291666667	0.000578286	1	4	1	0	2012
1	2	'United Republic of Tanzania'	'Saudi Arabia'	1	11.20542861	13.25	0.000577994	0	2	1	0	2012
7	6	'United States of America'	'Tunisia'	1	12.49112839	4.458333333	0.000577822	0	3	1	1	2012
4	1	'Netherlands'	'Romania'	2	10.47883702	12.1875	0.000577783	0	1	0	0	2012
1	5	'Japan'	'Russia'	3	3.635446765	5.138888889	0.000577714	0	1	1	0	2012
7	5	'Libya'	'Spain'	2	10.92363113	4.625	0.000577228	0	3	0	0	2012
4	2	'Colombia'	'Curaçao'	5	11.03850164	2.183333333	0.000577222	0	3	0	0	2012
7	4	'Latvia'	'Sweden'	3	13.47648747	1.75	0.000576843	0	4	0	1	2012
1	4	'Thailand'	'United States of America'	1	12.07173309	11.58333333	0.000576688	0	4	1	1	2012
1	3	'Myanmar'	'Sri Lanka'	2	6.653222185	7.541666667	0.000576683	0	2	1	0	2012
7	5	'China'	'Philippines'	1	12.54025335	5.041666667	0.000576362	0	4	1	1	2012
1	2	'Canary Islands'	'Republic of Congo'	1	11.22366916	12.95833333	0.000576322	0	1	1	1	2012
1	2	'Netherlands'	'Malta'	1	11.04016567	9.625	0.000575936	0	3	0	0	2012
1	2	'Western Sahara'	'Algeria'	1	13.10303903	7.5	0.00057588	0	2	1	0	2012
1	2	'Indonesia'	'Nauru'	1	12.85244159	10.79166667	0.000575843	0	2	0	1	2012
1	4	'Cuba'	'United States of America'	3	7.340094763	6.152777778	0.000575749	0	4	1	1	2012
1	1	'Spain'	'Poland'	2	9.38581964	12.16666667	0.000575697	0	2	0	1	2012
4	1	'Dominica'	'Antigua and Barbuda'	2	8.877486268	5.666666667	0.00057558	0	3	1	1	2012
4	1	'Singapore'	'East Timor'	2	12.30129196	6.291666667	0.000575383	0	1	1	0	2012
1	2	'Norway'	'Svalbard'	3	11.3092937	4.375	0.000575217	0	1	0	1	2012
4	2	'Jamaica'	'Sint Maarten'	2	12.33355267	3.479166667	0.000575187	0	3	1	0	2012
4	4	'Venezuela'	'Colombia'	2	15.80239112	1.520833333	0.000575166	0	3	1	1	2012
1	3	'Guatemala'	'Honduras'	5	8.891160318	2.691666667	0.000575059	0	4	0	0	2012
7	4	'Panama'	'Aruba'	3	10.51831917	2.777777778	0.000574756	0	2	0	1	2012
1	5	'Republic of Congo'	'South Africa'	1	7.102195697	12.29166667	0.000574579	0	4	0	0	2012
4	1	'Lebanon'	'Syria'	18	12.05457585	0.75462963	0.000574481	0	4	1	0	2012
7	6	'Romania'	'Ukraine'	5	11.44443029	1.283333333	0.000574272	0	4	0	1	2012
1	2	'Poland'	'Lithuania'	11	11.14874922	1.21969697	0.000574225	0	4	0	1	2012
4	3	'United Arab Emirates'	'Indonesia'	1	13.73087958	7.375	0.000573685	0	1	1	0	2012
7	4	'Canary Islands'	'Gibraltar'	4	11.60795402	2.979166667	0.000573542	0	1	0	1	2012
1	1	'Morocco'	'Portugal'	5	5.810106533	5.266666667	0.000573091	0	2	1	1	2012
1	2	'Guyana'	'Canada'	1	11.48298691	11.95833333	0.000572831	0	1	1	1	2012
4	2	'Libya'	'Spain'	1	10.4509434	8.916666667	0.000572745	0	2	0	0	2012
4	2	'Northern Mariana Islands'	'Palau'	4	12.36764553	2.78125	0.000572495	0	2	0	1	2012
4	2	'Cameroon'	'Republic of Congo'	3	13.92261081	2.041666667	0.000572399	0	4	1	0	2012
1	2	'Ecuador'	'Guatemala'	3	11.37501052	4.597222222	0.000572054	0	1	0	0	2012
7	3	'Estonia'	'Russia'	13	9.146809341	0.762820513	0.000571748	0	1	0	0	2012
4	5	'Panama'	'Puerto Rico'	1	11.85675495	3.125	0.000571549	0	3	1	0	2012
1	2	'North Korea'	'Philippines'	1	9.204792332	13.125	0.00057046	0	1	0	0	2012
1	6	'Indonesia'	'Taiwan'	1	9.44793578	9.166666667	0.000570432	0	4	0	0	2012
1	1	'Morocco'	'Cape Verde'	1	7.95509901	18.58333333	0.000570224	0	1	0	0	2012
4	2	'Russia'	'Bulgaria'	4	12.57199906	2.166666667	0.000570221	0	1	1	1	2012
4	2	'Dominican Republic'	'Martinique'	3	12.57041107	1.833333333	0.000570189	0	4	1	0	2012
1	2	'Italy'	'Norway'	1	11.69752067	12.41666667	0.00057014	0	4	1	0	2012
7	5	'Gibraltar'	'Portugal'	1	13.06260979	3.708333333	0.000570128	0	3	0	1	2012
1	2	'Brazil'	'Canary Islands'	1	11.06398801	14.375	0.000570086	0	4	0	1	2012
1	3	'Oman'	'Mauritius'	1	10.98387401	10.83333333	0.000570048	0	2	0	1	2012
